Cases,Sample size,Tuning Score,algoname,indtest,score,alpha,penalty,prior,config id,precision,recall,BSF,f1,shd,tp,fp,fn,tn,nEdgesGtPag,a,i,nEdgesPag,tp_undirect,tp_bidirect,tp_o_direct,Avg_BDeu,Avg_bic,Avg_ll,Avg_aic,avg_free_param,Avg_mi,Avg_mi_sh,total_mi,total_mi_sh,tuning_F1,tuning_SHD
HEPAR2,1000,STAR,FGS_tetrad,none,bic,none,11,none,31,0.555144252,0.117886179,0.116795428,0.194292383,106.4,14.5,2.5,108.5,2289.5,123,123,2292,26.2,4.6,0,0,NA,-3385.795352,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,1000,STAR,FGS_tetrad,none,bic,none,12,none,32,0.536788538,0.090650407,0.090170476,0.154990369,108.675,11.15,1.1,111.85,2290.9,123,123,2292,20.8,4.275,0,0,NA,-3394.493498,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,1000,STAR,FGS_tetrad,none,bic,none,13,none,33,0.509839181,0.075609756,0.075347976,0.13160174,110.15,9.3,0.6,113.7,2291.4,123,123,2292,18.2,4.15,0,0,NA,-3397.722748,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,1000,STAR,FGS_tetrad,none,bic,none,14,none,34,0.497222222,0.06300813,0.0629645,0.111732406,111.475,7.75,0.1,115.25,2291.9,123,123,2292,15.6,3.875,0,0,NA,-3403.680047,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,1000,STAR,FGS_tetrad,none,bic,none,15,none,35,0.5,0.057317073,0.057317073,0.102811666,112.425,7.05,0,115.95,2292,123,123,2292,14.1,3.525,0,0,NA,-3406.237606,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,1000,STAR,FGS_tetrad,none,bic,none,16,none,36,0.5,0.052845528,0.052845528,0.095558895,113.25,6.5,0,116.5,2292,123,123,2292,13,3.25,0,0,NA,-3409.549596,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,1000,STAR,FGS_tetrad,none,bic,none,17,none,37,0.5,0.049186992,0.049186992,0.089529045,113.925,6.05,0,116.95,2292,123,123,2292,12.1,3.025,0,0,NA,-3416.039474,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,1000,STAR,FGS_tetrad,none,bic,none,18,none,38,0.5,0.046341463,0.046341463,0.084789063,114.45,5.7,0,117.3,2292,123,123,2292,11.4,2.85,0,0,NA,-3418.576889,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,1000,STAR,FGS_tetrad,none,bic,none,19,none,39,0.5,0.039430894,0.039430894,0.073075667,115.725,4.85,0,118.15,2292,123,123,2292,9.7,2.425,0,0,NA,-3428.322713,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,1000,STAR,FGS_tetrad,none,bic,none,20,none,40,0.5,0.031707317,0.031707317,0.059591108,117.15,3.9,0,119.1,2292,123,123,2292,7.8,1.95,0,0,NA,-3442.000498,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,10000,STAR,FGS_tetrad,none,bdeu,none,none,1,1,0.520853983,0.302845528,0.292636104,0.382928629,107.275,37.25,23.4,85.75,2268.6,123,123,2292,71.6,1.875,0,0,NA,-32914.37872,NA,NA,NA,NA,NA,NA,NA,0,0
HEPAR2,10000,STAR,FGS_tetrad,none,bdeu,none,none,2,2,0.42002751,0.293495935,0.277265568,0.345487423,122.35,36.1,37.2,86.9,2254.8,123,123,2292,86,1.75,0,0,NA,-32934.88716,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,10000,STAR,FGS_tetrad,none,bdeu,none,none,3,3,0.417799176,0.294715447,0.278136041,0.345575134,123.325,36.25,38,86.75,2254,123,123,2292,86.8,1.425,0,0,NA,-32940.06928,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,10000,STAR,FGS_tetrad,none,bdeu,none,none,4,4,0.415938048,0.296747967,0.279732261,0.346336361,124,36.5,39,86.5,2253,123,123,2292,87.8,1.5,0,0,NA,-32943.88082,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,10000,STAR,FGS_tetrad,none,bdeu,none,none,5,5,0.41276747,0.295934959,0.278613842,0.34464672,124.8,36.4,39.7,86.6,2252.3,123,123,2292,88.3,1.5,0,0,NA,-32945.16278,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,10000,STAR,FGS_tetrad,none,bdeu,none,none,6,6,0.41058376,0.296747967,0.27916507,0.344430161,125.4,36.5,40.3,86.5,2251.7,123,123,2292,89,1.4,0,0,NA,-32947.42347,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,10000,STAR,FGS_tetrad,none,bdeu,none,none,7,7,0.409127049,0.297560976,0.279716298,0.344424982,125.95,36.6,40.9,86.4,2251.1,123,123,2292,89.6,1.35,0,0,NA,-32948.34811,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,10000,STAR,FGS_tetrad,none,bdeu,none,none,8,8,0.411188644,0.300406504,0.282430937,0.347069981,125.925,36.95,41.2,86.05,2250.8,123,123,2292,90,1.325,0,0,NA,-32950.33222,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,10000,STAR,FGS_tetrad,none,bdeu,none,none,9,9,0.407751029,0.299186992,0.280949645,0.345028036,126.7,36.8,41.8,86.2,2250.2,123,123,2292,90.4,1.3,0,0,NA,-32950.92603,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,10000,STAR,FGS_tetrad,none,bdeu,none,none,10,10,0.503156513,0.305284553,0.293809858,0.379923355,109.925,37.55,26.3,85.45,2265.7,123,123,2292,74.7,1.825,0,0,NA,-32918.55797,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,10000,STAR,FGS_tetrad,none,bdeu,none,none,11,11,0.501194685,0.308130081,0.296262717,0.381549071,110.55,37.9,27.2,85.1,2264.8,123,123,2292,75.7,1.75,0,0,NA,-32917.33837,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,10000,STAR,FGS_tetrad,none,bdeu,none,none,12,12,0.488749846,0.305284553,0.292893628,0.375731106,112.075,37.55,28.4,85.45,2263.6,123,123,2292,76.9,1.775,0,0,NA,-32917.00851,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,10000,STAR,FGS_tetrad,none,bdeu,none,none,13,13,0.475000203,0.303658537,0.290525901,0.370426595,114.125,37.35,30.1,85.65,2261.9,123,123,2292,78.7,1.625,0,0,NA,-32918.58995,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,10000,STAR,FGS_tetrad,none,bdeu,none,none,14,14,0.469002018,0.304878049,0.291221853,0.369505048,115.4,37.5,31.3,85.5,2260.7,123,123,2292,80,1.4,0,0,NA,-32921.72399,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,10000,STAR,FGS_tetrad,none,bdeu,none,none,15,15,0.460335515,0.304065041,0.289841655,0.366178069,116.8,37.4,32.6,85.6,2259.4,123,123,2292,81.3,1.4,0,0,NA,-32925.62612,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,10000,STAR,FGS_tetrad,none,bdeu,none,none,16,16,0.451536922,0.300813008,0.286284212,0.361030698,117.65,37,33.3,86,2258.7,123,123,2292,82,1.65,0,0,NA,-32926.76217,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,10000,STAR,FGS_tetrad,none,bdeu,none,none,17,17,0.445293833,0.299186992,0.284352786,0.357861682,118.5,36.8,34,86.2,2258,123,123,2292,82.7,1.7,0,0,NA,-32926.78363,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,10000,STAR,FGS_tetrad,none,bdeu,none,none,18,18,0.433375371,0.296747967,0.281259311,0.352230112,120.1,36.5,35.5,86.5,2256.5,123,123,2292,84.3,1.9,0,0,NA,-32929.73173,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,10000,STAR,FGS_tetrad,none,bdeu,none,none,19,19,0.428667394,0.296341463,0.280503767,0.350376769,120.975,36.45,36.3,86.55,2255.7,123,123,2292,85.1,1.875,0,0,NA,-32932.74253,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,10000,STAR,FGS_tetrad,none,bdeu,none,none,20,20,0.417551992,0.293902439,0.277410292,0.344942472,122.875,36.15,37.8,86.85,2254.2,123,123,2292,86.6,1.775,0,0,NA,-32937.98898,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,10000,STAR,FGS_tetrad,none,bic,none,1,none,21,0.471847033,0.315447154,0.300874729,0.378049414,116,38.8,33.4,84.2,2258.6,123,123,2292,82.3,1.6,0,0,NA,-32914.89417,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,10000,STAR,FGS_tetrad,none,bic,none,2,none,22,0.541398083,0.150406504,0.148399523,0.235366185,104.25,18.5,4.6,104.5,2287.4,123,123,2292,34.2,4.85,0,0,NA,-33052.63615,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,10000,STAR,FGS_tetrad,none,bic,none,3,none,23,0.53337335,0.137804878,0.136103307,0.218982574,104.625,16.95,3.9,106.05,2288.1,123,123,2292,31.8,5.325,0,0,NA,-33070.60197,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,10000,STAR,FGS_tetrad,none,bic,none,4,none,24,0.536155651,0.134146341,0.132662921,0.214537968,104.5,16.5,3.4,106.5,2288.6,123,123,2292,30.8,5.4,0,0,NA,-33088.59598,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,10000,STAR,FGS_tetrad,none,bic,none,5,none,25,0.554091977,0.129674797,0.128671306,0.210097231,104.125,15.95,2.3,107.05,2289.7,123,123,2292,28.8,5.225,0,0,NA,-33118.81252,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,10000,STAR,FGS_tetrad,none,bic,none,6,none,26,0.565106732,0.127642276,0.126944196,0.208224468,103.65,15.7,1.6,107.3,2290.4,123,123,2292,27.8,5.25,0,0,NA,-33130.91615,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,10000,STAR,FGS_tetrad,none,bic,none,7,none,27,0.560228868,0.125609756,0.124955306,0.205182562,103.725,15.45,1.5,107.55,2290.5,123,123,2292,27.6,5.325,0,0,NA,-33133.62363,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,10000,STAR,FGS_tetrad,none,bic,none,8,none,28,0.559120844,0.124390244,0.123779424,0.203471259,103.75,15.3,1.4,107.7,2290.6,123,123,2292,27.4,5.35,0,0,NA,-33135.37262,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,10000,STAR,FGS_tetrad,none,bic,none,9,none,29,0.563838014,0.122764228,0.122240667,0.201605345,103.85,15.1,1.2,107.9,2290.8,123,123,2292,26.8,5.25,0,0,NA,-33139.80352,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,10000,STAR,FGS_tetrad,none,bic,none,10,none,30,0.557804233,0.303252033,0.294875069,0.392872141,103.05,37.3,19.2,85.7,2272.8,123,123,2292,66.9,1.85,0,0,NA,-32910.79836,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,10000,STAR,FGS_tetrad,none,bic,none,11,none,31,0.606341675,0.287398374,0.281115651,0.389845875,100.225,35.35,14.4,87.65,2277.6,123,123,2292,58.3,1.825,0,0,NA,-32923.55365,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,10000,STAR,FGS_tetrad,none,bic,none,12,none,32,0.630954565,0.267886179,0.262912357,0.376014242,99.925,32.95,11.4,90.05,2280.6,123,123,2292,52.2,1.525,0,0,NA,-32946.80505,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,10000,STAR,FGS_tetrad,none,bic,none,13,none,33,0.602689819,0.237398374,0.233209892,0.340565336,101.05,29.2,9.6,93.8,2282.4,123,123,2292,48.4,2.35,0,0,NA,-32961.65307,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,10000,STAR,FGS_tetrad,none,bic,none,14,none,34,0.588711555,0.217479675,0.213945643,0.317573784,101.375,26.75,8.1,96.25,2283.9,123,123,2292,45.4,2.975,0,0,NA,-32972.61108,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,10000,STAR,FGS_tetrad,none,bic,none,15,none,35,0.559349055,0.198780488,0.195464606,0.293296962,102.375,24.45,7.6,98.55,2284.4,123,123,2292,43.7,3.775,0,0,NA,-32982.6838,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,10000,STAR,FGS_tetrad,none,bic,none,16,none,36,0.540251257,0.183739837,0.180511216,0.274166451,103.55,22.6,7.4,100.4,2284.6,123,123,2292,41.8,4.25,0,0,NA,-32993.20031,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,10000,STAR,FGS_tetrad,none,bic,none,17,none,37,0.537802057,0.173577236,0.170784915,0.262392356,103.475,21.35,6.4,101.65,2285.6,123,123,2292,39.7,4.575,0,0,NA,-33002.64283,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,10000,STAR,FGS_tetrad,none,bic,none,18,none,38,0.534670445,0.16504065,0.162466479,0.252180095,104,20.3,5.9,102.7,2286.1,123,123,2292,38,4.6,0,0,NA,-33020.37655,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,10000,STAR,FGS_tetrad,none,bic,none,19,none,39,0.542721556,0.161788618,0.159388967,0.249227804,103.85,19.9,5.5,103.1,2286.5,123,123,2292,36.7,4.75,0,0,NA,-33029.2487,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEPAR2,10000,STAR,FGS_tetrad,none,bic,none,20,none,40,0.543885271,0.146341463,0.144552633,0.230556179,104.05,18,4.1,105,2287.9,123,123,2292,33.1,5.05,0,0,NA,-33060.73492,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,10000,STAR,FGS_tetrad,none,bdeu,none,none,1,1,0.513733529,0.51969697,0.50070104,0.516639969,59.45,34.3,28,31.7,1446,66,66,1474,66.8,0.25,0,0,NA,-51216.64844,NA,NA,NA,NA,NA,NA,NA,0,0
HAILFINDER,10000,STAR,FGS_tetrad,none,bdeu,none,none,2,2,0.50092017,0.538636364,0.517605156,0.519038619,61.275,35.55,31,30.45,1443,66,66,1474,71,0.175,0,0,NA,-51292.04916,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,10000,STAR,FGS_tetrad,none,bdeu,none,none,3,3,0.497430136,0.534090909,0.512924016,0.515038881,61.775,35.25,31.2,30.75,1442.8,66,66,1474,70.9,0.175,0,0,NA,-51282.85891,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,10000,STAR,FGS_tetrad,none,bdeu,none,none,4,4,0.491177857,0.529545455,0.508107191,0.509584188,62.475,34.95,31.6,31.05,1442.4,66,66,1474,71.2,0.175,0,0,NA,-51296.02157,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,10000,STAR,FGS_tetrad,none,bdeu,none,none,5,5,0.500163549,0.538636364,0.517808684,0.518625758,60.975,35.55,30.7,30.45,1443.3,66,66,1474,71.1,0.175,0,0,NA,-51310.29676,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,10000,STAR,FGS_tetrad,none,bdeu,none,none,6,6,0.495988243,0.536363636,0.515128901,0.515330511,61.75,35.4,31.3,30.6,1442.7,66,66,1474,71.4,0.15,0,0,NA,-51308.22876,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,10000,STAR,FGS_tetrad,none,bdeu,none,none,7,7,0.489807959,0.532575758,0.510730439,0.510255422,62.875,35.15,32.2,30.85,1441.8,66,66,1474,71.8,0.175,0,0,NA,-51317.19682,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,10000,STAR,FGS_tetrad,none,bdeu,none,none,8,8,0.488585245,0.533333333,0.511284487,0.509916256,63.15,35.2,32.5,30.8,1441.5,66,66,1474,72.1,0.15,0,0,NA,-51325.7159,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,10000,STAR,FGS_tetrad,none,bdeu,none,none,9,9,0.490546283,0.536363636,0.514654003,0.512366891,62.45,35.4,32,30.6,1442,66,66,1474,72.2,0.15,0,0,NA,-51347.29129,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,10000,STAR,FGS_tetrad,none,bdeu,none,none,10,10,0.504807282,0.518181818,0.498643148,0.511324123,60.4,34.2,28.8,31.8,1445.2,66,66,1474,67.8,0.2,0,0,NA,-51237.28665,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,10000,STAR,FGS_tetrad,none,bdeu,none,none,11,11,0.508032724,0.53030303,0.510221619,0.518851984,60.4,35,29.6,31,1444.4,66,66,1474,68.9,0.2,0,0,NA,-51231.01351,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,10000,STAR,FGS_tetrad,none,bdeu,none,none,12,12,0.50820498,0.53030303,0.510289462,0.518962226,60.3,35,29.5,31,1444.5,66,66,1474,68.9,0.2,0,0,NA,-51240.22846,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,10000,STAR,FGS_tetrad,none,bdeu,none,none,13,13,0.509757165,0.53030303,0.510560832,0.519773692,59.9,35,29.1,31,1444.9,66,66,1474,68.7,0.2,0,0,NA,-51251.90709,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,10000,STAR,FGS_tetrad,none,bdeu,none,none,14,14,0.504452589,0.527272727,0.507327001,0.515573028,60.4,34.8,29.4,31.2,1444.6,66,66,1474,69,0.2,0,0,NA,-51257.52051,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,10000,STAR,FGS_tetrad,none,bdeu,none,none,15,15,0.508944011,0.533333333,0.513387607,0.520807283,60,35.2,29.4,30.8,1444.6,66,66,1474,69.2,0.2,0,0,NA,-51262.65039,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,10000,STAR,FGS_tetrad,none,bdeu,none,none,16,16,0.508155434,0.533333333,0.513319765,0.520398218,60.1,35.2,29.5,30.8,1444.5,66,66,1474,69.3,0.2,0,0,NA,-51254.8058,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,10000,STAR,FGS_tetrad,none,bdeu,none,none,17,17,0.503853415,0.537878788,0.517322479,0.520260397,60.6,35.5,30.3,30.5,1443.7,66,66,1474,70.5,0.2,0,0,NA,-51284.53322,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,10000,STAR,FGS_tetrad,none,bdeu,none,none,18,18,0.500879078,0.537121212,0.516090005,0.518323747,61.375,35.45,31,30.55,1443,66,66,1474,70.8,0.175,0,0,NA,-51281.0748,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,10000,STAR,FGS_tetrad,none,bdeu,none,none,19,19,0.49876526,0.535606061,0.51423564,0.516482747,61.975,35.35,31.5,30.65,1442.5,66,66,1474,70.9,0.175,0,0,NA,-51271.86932,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,10000,STAR,FGS_tetrad,none,bdeu,none,none,20,20,0.495968527,0.532575758,0.511476707,0.513558375,61.775,35.15,31.1,30.85,1442.9,66,66,1474,70.9,0.175,0,0,NA,-51287.17711,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,10000,STAR,FGS_tetrad,none,bic,none,1,none,21,0.508888422,0.522727273,0.503188602,0.515705183,60.1,34.5,28.8,31.5,1445.2,66,66,1474,67.8,0.2,0,0,NA,-51199.57186,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,10000,STAR,FGS_tetrad,none,bic,none,2,none,22,0.412407407,0.342424242,0.329466305,0.374166667,59.05,22.6,19.1,43.4,1454.9,66,66,1474,54.8,3.45,0,0,NA,-51910.75002,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,10000,STAR,FGS_tetrad,none,bic,none,3,none,23,0.396265387,0.318181818,0.306105834,0.352944144,57.3,21,17.8,45,1456.2,66,66,1474,53,5.5,0,0,NA,-52115.21805,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,10000,STAR,FGS_tetrad,none,bic,none,4,none,24,0.422052548,0.327272727,0.31614654,0.368636071,54.75,21.6,16.4,44.4,1457.6,66,66,1474,51.2,6.05,0,0,NA,-52218.79283,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,10000,STAR,FGS_tetrad,none,bic,none,5,none,25,0.42994898,0.316666667,0.306490276,0.364696994,53.75,20.9,15,45.1,1459,66,66,1474,48.6,6.35,0,0,NA,-52368.74831,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,10000,STAR,FGS_tetrad,none,bic,none,6,none,26,0.434270159,0.304545455,0.295115332,0.357979033,53.65,20.1,13.9,45.9,1460.1,66,66,1474,46.3,6.15,0,0,NA,-52546.23994,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,10000,STAR,FGS_tetrad,none,bic,none,7,none,27,0.435858586,0.293939394,0.28525554,0.351089271,53.25,19.4,12.8,46.6,1461.2,66,66,1474,44.5,6.15,0,0,NA,-52749.99833,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,10000,STAR,FGS_tetrad,none,bic,none,8,none,28,0.414059197,0.270454545,0.261770692,0.327189324,54.725,17.85,12.8,48.15,1461.2,66,66,1474,43.1,6.225,0,0,NA,-52913.67081,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,10000,STAR,FGS_tetrad,none,bic,none,9,none,29,0.42021041,0.271212121,0.262935323,0.329646619,54.05,17.9,12.2,48.1,1461.8,66,66,1474,42.6,6.25,0,0,NA,-52966.47016,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,10000,STAR,FGS_tetrad,none,bic,none,10,none,30,0.511288722,0.486363636,0.469470828,0.498503652,58.1,32.1,24.9,33.9,1449.1,66,66,1474,62.8,0.7,0,0,NA,-51163.25071,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,10000,STAR,FGS_tetrad,none,bic,none,11,none,31,0.56252131,0.506060606,0.491881502,0.532775468,52.4,33.4,20.9,32.6,1453.1,66,66,1474,59.4,1.1,0,0,NA,-51270.96848,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,10000,STAR,FGS_tetrad,none,bic,none,12,none,32,0.543103448,0.477272727,0.463297151,0.508064516,54.6,31.5,20.6,34.5,1453.4,66,66,1474,58,0.5,0,0,NA,-51341.8326,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,10000,STAR,FGS_tetrad,none,bic,none,13,none,33,0.543493216,0.466666667,0.453233831,0.502126207,53.4,30.8,19.8,35.2,1454.2,66,66,1474,56.7,1.6,0,0,NA,-51410.41591,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,10000,STAR,FGS_tetrad,none,bic,none,14,none,34,0.524349696,0.443939394,0.430370873,0.48077277,54.8,29.3,20,36.7,1454,66,66,1474,55.9,1.9,0,0,NA,-51453.95937,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,10000,STAR,FGS_tetrad,none,bic,none,15,none,35,0.464329859,0.393939394,0.380845771,0.42623441,56.8,26,19.3,40,1454.7,66,66,1474,56,2.5,0,0,NA,-51548.53915,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,10000,STAR,FGS_tetrad,none,bic,none,16,none,36,0.446136364,0.376515152,0.363421529,0.408372849,57.425,24.85,19.3,41.15,1454.7,66,66,1474,55.7,3.025,0,0,NA,-51632.96943,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,10000,STAR,FGS_tetrad,none,bic,none,17,none,37,0.44875,0.378030303,0.365072365,0.410357675,57.125,24.95,19.1,41.05,1454.9,66,66,1474,55.6,3.025,0,0,NA,-51638.68725,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,10000,STAR,FGS_tetrad,none,bic,none,18,none,38,0.441230159,0.36969697,0.356467662,0.402295082,58.2,24.4,19.5,41.6,1454.5,66,66,1474,55.3,2.9,0,0,NA,-51672.36023,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,10000,STAR,FGS_tetrad,none,bic,none,19,none,39,0.446313131,0.371212121,0.358525554,0.405309917,57.15,24.5,18.7,41.5,1455.3,66,66,1474,54.9,3.05,0,0,NA,-51719.32755,NA,NA,NA,NA,NA,NA,NA,NA,NA
HAILFINDER,10000,STAR,FGS_tetrad,none,bic,none,20,none,40,0.405814116,0.332575758,0.320160561,0.365547492,57.525,21.95,18.3,44.05,1455.7,66,66,1474,54.1,4.825,0,0,NA,-52018.33621,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASIA,1000,STAR,hc,none,bdeu,none,none,1,1,0.444444444,0.5,0.4,0.470588235,6,4,2,4,18,8,8,20,9,0,0,0,-252.2986774,-287.3763683,-216.2412687,-239.3412687,23.1,15.82519296,14.41199804,156.6844507,142.7416941,NA,NA
ASIA,1000,STAR,hc,none,bdeu,none,none,2,2,0.444444444,0.5,0.4,0.470588235,6,4,2,4,18,8,8,20,9,0,0,0,-251.8084797,-292.3958096,-216.3336035,-241.0336035,24.7,15.317767,13.99047573,162.1699778,148.1282482,NA,NA
ASIA,1000,STAR,hc,none,bdeu,none,none,3,3,0.363636364,0.5,0.3,0.421052632,8,4,4,4,16,8,8,20,11,0,0,0,-253.4438181,-303.7160227,-216.2598829,-244.6598829,28.4,13.99899873,12.78339171,163.9798833,149.735285,NA,NA
ASIA,1000,STAR,hc,none,bdeu,none,none,4,4,0.363636364,0.5,0.35,0.421052632,7,4,3,4,17,8,8,20,11,0,0,0,-255.1069426,-312.0261426,-216.2555106,-247.3555106,31.1,13.89311619,12.72587659,173.608968,159.0519517,NA,NA
ASIA,1000,STAR,hc,none,bdeu,none,none,5,5,0.307692308,0.5,0.25,0.380952381,9,4,5,4,15,8,8,20,13,0,0,0,-256.8726298,-319.064885,-216.2115375,-249.6115375,33.4,13.99492134,12.86210026,184.7055113,169.7288099,NA,NA
ASIA,1000,STAR,hc,none,bdeu,none,none,6,6,0.307692308,0.5,0.25,0.380952381,9,4,5,4,15,8,8,20,13,0,0,0,-258.4928785,-326.1575252,-215.913518,-251.713518,35.8,13.64779636,12.54243859,187.9576476,172.6740381,NA,NA
ASIA,1000,STAR,hc,none,bdeu,none,none,7,7,0.307692308,0.5,0.25,0.380952381,9,4,5,4,15,8,8,20,13,0,0,0,-260.6864528,-332.4855856,-215.7747512,-253.6747512,37.9,13.29049633,12.21364141,190.0072354,174.624431,NA,NA
ASIA,1000,STAR,hc,none,bdeu,none,none,8,8,0.285714286,0.5,0.2,0.363636364,10,4,6,4,14,8,8,20,14,0,0,0,-262.9882604,-336.7171735,-215.6951209,-254.9951209,39.3,13.11153581,12.02332623,191.4997397,175.5499124,NA,NA
ASIA,1000,STAR,hc,none,bdeu,none,none,9,9,0.285714286,0.5,0.2,0.363636364,10,4,6,4,14,8,8,20,14,0,0,0,-265.0396615,-339.1530798,-215.667474,-255.767474,40.1,13.13092277,12.02595942,193.9268726,177.4627395,NA,NA
ASIA,1000,STAR,hc,none,bdeu,none,none,10,10,0.285714286,0.5,0.2,0.363636364,10,4,6,4,14,8,8,20,14,0,0,0,-266.6423197,-339.4548043,-215.6612544,-255.8612544,40.2,13.05100246,11.95270172,193.939312,177.4630611,NA,NA
ASIA,1000,STAR,hc,none,bdeu,none,none,11,11,0.285714286,0.5,0.2,0.363636364,10,4,6,4,14,8,8,20,14,0,0,0,-267.8499732,-347.7529557,-215.6449136,-258.5449136,42.9,12.57802757,11.51449244,194.1664584,177.5603287,NA,NA
